seller_id,warehouse_id,model,myntra_sku_code,seller_sku_code,style_id,sku_id,brand,order_created_date,inscanned_on,fmpu_date,order_delivered_date,return_created_date,refunded_date,order_rto_date,is_refunded,exchange_id,order_id,order_group_id,order_line_id,seller_order_id,type,status,store_packet_id,seller_packet_id_fk,quantity,return_id,return_mode,return_reason,return_status,forward_tracking_number,return_tracking_number,master_bag_id,LMDO_status,lmdo_last_modified_on,Gatepass_Id,Gatepass_Status,Gatepass_Type,Gatepass_LastModified
12566,17264,PPMP,FLFSBAPK46241254,46241254,13560530,46241254,Fly Fashion,28-12-2022,30-12-2022,29-12-2022,04-01-2023,2023-01-04,05-01-2023,,1,,7223740082,4824182060,9223715450,5f0a057c-cc72-4100-8461-d3b7e79c203c,Return,Ret Delivered,7223740082,,1,4308038794,OPEN_BOX_PICKUP,Different product was delivered,DLS,MYNP0043123024,MYNR0023785564,255039259,DELIVERED,2023-01-26,,,,
12566,17264,PPMP,LTWDDFBG45356535,45356535,13074238,45356535,Leather World,28-12-2022,30-12-2022,29-12-2022,03-01-2023,2023-01-03,08-01-2023,,1,,7223226811,4823850419,9223202175,ee6ca068-3ed5-4134-aa02-87b0f8be8e8f,Return,Ret Delivered,7223226811,,1,4307763586,CLOSED_BOX_PICKUP,Found a better price outside Myntra,DLS,1.32E+11,1.32E+11,253779756,DELIVERED,2023-01-14,,,,
12566,17264,PPMP,LTWDHDBG33993530,33993530,9273943,33993530,Leather World,28-12-2022,30-12-2022,,02-01-2023,2023-01-03,04-01-2023,,1,,7223224055,4823848598,9223199419,baf4b5c0-2bd0-4c35-bdee-768b94df6d1d,Return,Ret Delivered,7223224055,,1,4307856120,OPEN_BOX_PICKUP,Product image was better than the actual product,DLS,MYSC1003400770,MYSR1001285108,,,,,,,
12566,17264,PPMP,LTWDWHOG40373826,40373826,11616936,40373826,Leather World,29-12-2022,31-12-2022,30-12-2022,01-01-2023,2023-01-01,02-01-2023,,1,,7224253558,4824489550,9224228929,8983ccbc-d117-47ca-81c0-98a0b11155a2,Return,Ret Delivered,7224253558,,1,4307438396,OPEN_BOX_PICKUP,Size is too Large,DLS,ML1247531956,ML1249697874,253097225,DELIVERED,2023-01-09,,,,
12566,17264,PPMP,LTWDBELT63460588,28LWGW2207,20316728,63460588,Leather World,29-12-2022,31-12-2022,30-12-2022,05-01-2023,2023-01-05,05-01-2023,,1,,7224472836,4824629862,9224448207,1475909f-1d25-4011-82a9-d49ab1161ad5,Return,Ret Delivered,7224472836,,1,4308172636,OPEN_BOX_PICKUP,Size is too Large,DLS,ML1247532452,ML1253754796,253780428,DELIVERED,2023-01-14,,,,
12566,17264,PPMP,LTWDWHOG00000032,23285102,4700845,23285102,Leather World,29-12-2022,31-12-2022,30-12-2022,04-01-2023,2023-01-04,05-01-2023,,1,,7224226036,4824471759,9224201407,adc0191b-f354-4309-bf00-e38b605a79ba,Return,Ret Delivered,7224226036,,1,4308001043,OPEN_BOX_PICKUP,Product was dirty and had stains,DLS,ML1247531618,ML1252787670,254171143,DELIVERED,2023-01-18,,,,
12566,17264,PPMP,LTWDWHOG39274142,39274142,11333912,39274142,Leather World,29-12-2022,31-12-2022,30-12-2022,01-01-2023,2023-01-02,03-01-2023,,1,,7224121671,4824406099,9224097042,124dfb84-05d3-4769-8481-0a1af5493654,Return,Ret Delivered,7224121671,,1,4307672054,OPEN_BOX_PICKUP,Found a better price outside Myntra,DLS,ML1247532556,ML1250889532,253375400,DELIVERED,2023-01-10,,,,
12566,17264,PPMP,LTWDHDBG50248971,LWSB21501,15587934,50248971,Leather World,29-12-2022,31-12-2022,30-12-2022,03-01-2023,2023-01-03,04-01-2023,,1,,7224646516,4824739317,9224621888,51f86d7c-d59c-49bd-b187-6ee912f4e564,Return,Ret Delivered,7224646516,,1,4307874499,OPEN_BOX_PICKUP,I do not need it anymore,DLS,ML1247532046,ML1251972540,253615875,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,FLFSTLKT48344780,48344780,14566732,48344780,Fly Fashion,29-12-2022,31-12-2022,30-12-2022,,,,03-01-2023,,,7224354402,4824554296,9224329773,d765d52d-9463-4b94-aa6d-5eef27f84563,RTO,Delivered,7224354402,,1,,,,,ML1247532553,,253603777,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDWHOG33893856,33893856,9192443,33893856,Leather World,29-12-2022,30-12-2022,29-12-2022,02-01-2023,2023-01-02,02-01-2023,,1,,7224027762,4824348665,9224003133,ea214255-94d6-4b7b-8f05-e8ea959cd526,Return,,9352285278,,1,4307638940,NO_PICKUP,Defective product was delivered,RRC,ML1246434625,,,,,,,,
12566,17264,PPMP,LTWDWHOG40373826,40373826,11616936,40373826,Leather World,29-12-2022,31-12-2022,30-12-2022,02-01-2023,2023-01-03,03-01-2023,,1,7227080543,7224407370,4824587764,9224382741,066de5fa-2531-4ee9-9a3c-23a854d6c8a4,Return,Ret Delivered,7224407370,,1,4307747178,OPEN_BOX_PICKUP,,DLS,ML1247532453,ML1251295653,253780428,DELIVERED,2023-01-14,,,,
12566,17264,PPMP,LTWDHDBG40212784,40212784,11557750,40212784,Leather World,30-12-2022,03-01-2023,31-12-2022,03-01-2023,2023-01-07,07-01-2023,,1,,7225396961,4825200680,9225372340,0f12d524-1507-4e1c-a9a9-4d8e4512b3f5,Return,Ret Delivered,7225396961,,1,4308515432,OPEN_BOX_PICKUP,Received a poor quality product,DLS,ML1248494718,ML1255474960,253615875,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDHDBG33993530,33993530,9273943,33993530,Leather World,30-12-2022,03-01-2023,31-12-2022,,,,13-01-2023,,,7225334465,4825161152,9225309843,34e11a0a-c8b0-4c24-b9a6-db481259c377,RTO,Delivered,7225334465,,1,,,,,MYNC0047752235,,255488445,DELIVERED,2023-01-31,,,,
12566,17264,PPMP,LTWDLABA45355371,45355371,13073690,45355371,Leather World,30-12-2022,03-01-2023,31-12-2022,04-01-2023,2023-01-04,10-01-2023,,1,,7225278776,4825126041,9225254154,ea9acba2-ae9f-4e6c-8aca-f9bf2bf8a84c,Return,Ret Delivered,7225278776,,1,4308114668,CLOSED_BOX_PICKUP,Wrong size was delivered,DLS,1.32E+11,1.32E+11,253864770,DELIVERED,2023-01-16,,,,
12566,17264,PPMP,FLFSMGBG60538008,FLYSB202108,19498888,60538008,Fly Fashion,30-12-2022,03-01-2023,31-12-2022,04-01-2023,2023-01-05,05-01-2023,,1,,7225077936,4824997051,9225053312,b9a39639-2881-4c23-a3c2-e5375317945f,Return,Ret Delivered,7225077936,,1,4308144978,CLOSED_BOX_PICKUP,Design is different,DLS,ML1248495125,ML1253437674,253372749,DELIVERED,2023-01-10,,,,
12566,17264,PPMP,LTWDWHOG33893856,33893856,9192443,33893856,Leather World,30-12-2022,31-12-2022,30-12-2022,02-01-2023,2023-01-02,03-01-2023,,1,,7224852100,4824854638,9224827474,70f283e2-163b-40c3-9263-cedcdb16b103,Return,Ret Delivered,7224852100,,1,4307603423,OPEN_BOX_PICKUP,Defective product was delivered,DLS,ML1247532447,ML1250718313,253603777,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDBELT63467268,36LWGW2211,20318942,63467268,Leather World,30-12-2022,03-01-2023,31-12-2022,04-01-2023,2023-01-07,07-01-2023,,1,,7225183158,4825064480,9225158535,aca72fee-56bf-4728-ae01-e21c92e74d3e,Return,Ret Delivered,7225183158,,1,4308554270,OPEN_BOX_PICKUP,It did not look good on me,DLS,ML1248495552,ML1255869977,253615875,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDHDBG40198590,40198590,11554206,40198590,Leather World,30-12-2022,03-01-2023,31-12-2022,,,,07-01-2023,,,7224894816,4824880667,9224870190,cfe085a2-4a72-4794-80dd-18b296021416,RTO,Delivered,7224894816,,1,,,,,ML1248495560,,253779756,DELIVERED,2023-01-14,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,30-12-2022,03-01-2023,31-12-2022,04-01-2023,2023-01-04,05-01-2023,,1,,7224989508,4824939461,9224964884,b2c1315f-aeb5-4b54-ada4-fcfa2bc95899,Return,Ret Delivered,7224989508,,1,4308027474,OPEN_BOX_PICKUP,It did not look good on me,DLS,ML1248494725,ML1252921438,253615875,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDLABA40277792,40277792,11574502,40277792,Leather World,30-12-2022,03-01-2023,31-12-2022,04-01-2023,2023-01-04,08-01-2023,,1,,7225070906,4824992423,9225046282,e86bc830-e046-4268-848d-b74c88f08f92,Return,Ret Delivered,7225070906,,1,4308105927,CLOSED_BOX_PICKUP,I did not like the fit,DLS,1.32E+11,1.32E+11,253615875,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDLABA45355371,45355371,13073690,45355371,Leather World,30-12-2022,03-01-2023,31-12-2022,04-01-2023,2023-01-04,08-01-2023,,1,,7225070903,4824992423,9225046279,68ed170c-8f34-4181-b166-3cfc3f1e4e38,Return,Ret Delivered,7225070903,,1,4308105612,CLOSED_BOX_PICKUP,I did not like the fit,DLS,1.32E+11,1.32E+11,253615875,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDLABA39830830,39830830,11463326,39830830,Leather World,30-12-2022,31-12-2022,30-12-2022,04-01-2023,2023-01-05,10-01-2023,,1,,7224879947,4824871534,9224855321,7e9809fe-7efc-4bbf-9bd3-6a0d89564481,Return,Ret Delivered,7224879947,,1,4308151087,CLOSED_BOX_PICKUP,Received a poor quality product,DLS,1.32E+11,1.32E+11,253919421,DELIVERED,2023-01-16,,,,
12566,17264,PPMP,LTWDBAPK47910202,47910202,14431596,47910202,Leather World,30-12-2022,03-01-2023,31-12-2022,03-01-2023,2023-01-03,03-01-2023,,1,,7225290887,4825133566,9225266265,cdca4210-a858-4bad-a77d-13c33313757e,Return,Ret Delivered,7225290887,,1,4307808160,OPEN_BOX_PICKUP,Color is different,DLS,ML1248494601,ML1251716884,253263698,DELIVERED,2023-01-09,,,,
12566,17264,PPMP,LTWDWHOG39274142,39274142,11333912,39274142,Leather World,31-12-2022,03-01-2023,02-01-2023,,,,06-01-2023,,,7226181048,4825673756,9226156436,c75daf85-2a56-4813-ab4d-f32b9a231503,RTO,Delivered,7226181048,,1,,,,,1.32E+11,,253919421,DELIVERED,2023-01-16,,,,
12566,17264,PPMP,LTWDWHOG40373826,40373826,11616936,40373826,Leather World,31-12-2022,03-01-2023,31-12-2022,,,,05-01-2023,,,7225610737,4825321630,9225586120,d7f6d839-2cdb-48f3-b51f-850b6e3d8a3f,RTO,Delivered,7225610737,,1,,,,,ML1248495660,,254169617,DELIVERED,2023-01-18,,,,
12566,17264,PPMP,LTWDHDBG34354077,34354077,9683769,34354077,Leather World,31-12-2022,03-01-2023,02-01-2023,05-01-2023,2023-01-09,09-01-2023,,1,,7225810282,4825446469,9225785667,832fb2eb-5197-47cd-b7b3-e50d2690ba08,Return,Ret Delivered,7225810282,,1,4308947119,CLOSED_BOX_PICKUP,Product image was better than the actual product,DLS,ML1250146325,ML1258053432,253919421,DELIVERED,2023-01-16,,,,
12566,17264,PPMP,LTWDLABA48522310,48522310,14626346,48522310,Leather World,31-12-2022,03-01-2023,02-01-2023,,,,08-01-2023,,,7225882845,4825492035,9225858230,e349c578-ffb1-4933-86c3-69e5049ffed0,RTO,Delivered,7225882845,,1,,,,,1.32E+11,,254169315,DELIVERED,2023-01-18,,,,
12566,17264,PPMP,LTWDLABA48522310,48522310,14626346,48522310,Leather World,31-12-2022,03-01-2023,02-01-2023,,,,08-01-2023,,,7225882846,4825492035,9225858231,7b9750eb-85a5-4599-8cb7-f7339185dd4a,RTO,Delivered,7225882846,,1,,,,,1.32E+11,,254169315,DELIVERED,2023-01-18,,,,
12566,17264,PPMP,LTWDWHOG50173693,LWWC2104,15544500,50173693,Leather World,31-12-2022,03-01-2023,02-01-2023,04-01-2023,2023-01-20,22-01-2023,,1,,7225880805,4825490761,9225856192,f44437d5-005e-4cad-b2d2-f71155b302b8,Return,Ret Delivered,7225880805,,1,4311346475,OPEN_BOX_PICKUP,Received a poor quality product,DLS,ML1250147193,ML1271651335,255219872,DELIVERED,2023-01-28,,,,
12566,17264,PPMP,LTWDBELT63513934,40LWGW2206,20331432,63513934,Leather World,31-12-2022,03-01-2023,02-01-2023,06-01-2023,2023-01-09,10-01-2023,,1,,7225681100,4825365202,9225656483,ac554cf8-df68-4b00-9c0a-434a94204cfc,Return,Ret Delivered,7225681100,,1,4308977413,OPEN_BOX_PICKUP,Generic Return Reason,DLS,ML1250146428,ML1258391576,254169315,DELIVERED,2023-01-18,,,,
12566,17264,PPMP,FLFSDFBG58243236,FLYDB224005,18853434,58243236,Fly Fashion,31-12-2022,03-01-2023,02-01-2023,04-01-2023,2023-01-06,11-01-2023,,1,,7225621808,4825328455,9225597191,4de76f0e-2733-463b-9194-cb1d9d4822c6,Return,Ret Delivered,7225621808,,1,4308440426,CLOSED_BOX_PICKUP,Received a poor quality product,DLS,1.32E+11,1.32E+11,253864770,DELIVERED,2023-01-16,,,,
12566,17264,PPMP,LTWDBAPK39193458,39193458,11313508,39193458,Leather World,31-12-2022,03-01-2023,02-01-2023,04-01-2023,2023-01-04,05-01-2023,,1,,7226125030,4825642130,9226100416,862dba4b-4264-4fd7-8375-09bb5f4d73ab,Return,Ret Delivered,7226125030,,1,4308066174,OPEN_BOX_PICKUP,Product image was better than the actual product,DLS,ML1250146866,ML1253065573,253603439,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDWHOG00000057,28245904,5965356,28245904,Leather World,31-12-2022,03-01-2023,02-01-2023,06-01-2023,2023-01-07,09-01-2023,,1,,7225732962,4825397745,9225708345,84ed4a81-e036-4721-a66d-13209ab5e697,Return,Ret Delivered,7225732962,,1,4308645026,OPEN_BOX_PICKUP,Received a poor quality product,DLS,ML1250147194,ML1256396731,253919421,DELIVERED,2023-01-16,,,,
12566,17264,PPMP,LTWDWHOG00000057,28245904,5965356,28245904,Leather World,31-12-2022,03-01-2023,02-01-2023,,,,05-01-2023,,,7225901793,4825504262,9225877178,2ba0e7ad-fa0a-478f-8152-c169fa480f62,RTO,Delivered,7225901793,,1,,,,,ML1250147298,,253615875,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDWHOG00000062,28245909,5965361,28245909,Leather World,31-12-2022,03-01-2023,02-01-2023,05-01-2023,2023-01-05,07-01-2023,,1,,7225908371,4825508531,9225883756,90e8853c-f77c-4863-a596-5aea7d7bcf49,Return,Ret Delivered,7225908371,,1,4308245403,OPEN_BOX_PICKUP,Received a poor quality product,DLS,ML1250147086,ML1254073931,253919421,DELIVERED,2023-01-16,,,,
12566,17264,PPMP,LTWDHDBG40198590,40198590,11554206,40198590,Leather World,01-01-2023,05-01-2023,02-01-2023,,,,03-01-2023,,,7226281038,4825730781,9226256428,3b3ede6b-069f-40b0-a8fa-37e38e0a9c1b,RTO,Delivered,7226281038,,1,,,,,2050725770,,253603439,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDWHOG40373826,40373826,11616936,40373826,Leather World,02-01-2023,04-01-2023,03-01-2023,04-01-2023,2023-01-04,06-01-2023,,1,,7227508790,4826475721,9227484188,3441597f-9157-4240-bf9a-58a6a7e024f3,Return,Ret Delivered,7227508790,,1,4308091052,OPEN_BOX_PICKUP,Product looked old,DLS,ML1251307061,ML1253135295,253603439,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDBELT63467238,32LWGW2211,20318928,63467238,Leather World,02-01-2023,04-01-2023,03-01-2023,04-01-2023,2023-01-04,05-01-2023,,1,,7227127037,4826239815,9227102431,74248e3c-dd0e-4302-8b1c-c32139befdb7,Return,Ret Delivered,9353420538,,1,4308055588,OPEN_BOX_PICKUP,Color is different,DLS,ML1251306713,ML1253036238,253603777,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDWHOG40373826,40373826,11616936,40373826,Leather World,03-01-2023,05-01-2023,04-01-2023,06-01-2023,2023-01-06,07-01-2023,,1,,7228697765,4827184022,9228673177,2549c174-3b9c-4f3f-8e9b-83457ff9a14a,Return,Ret Delivered,7228697765,,1,4308400117,OPEN_BOX_PICKUP,Received a poor quality product,DLS,ML1252464105,ML1255016708,253615875,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDLABA48522310,48522310,14626346,48522310,Leather World,03-01-2023,05-01-2023,04-01-2023,08-01-2023,2023-01-10,16-01-2023,,1,,7228354865,4826974794,9228330274,1503aaff-0dcb-4795-89a8-8952b1b08210,Return,Ret Delivered,7228354865,,1,4309286627,CLOSED_BOX_PICKUP,Received a poor quality product,DLS,1.32E+11,1.32E+11,254878333,DELIVERED,2023-01-25,,,,
12566,17264,PPMP,LTWDBELT59709606,LWGW2203,19274548,59709606,Leather World,03-01-2023,05-01-2023,04-01-2023,07-01-2023,2023-01-09,10-01-2023,,1,,7228546652,4827093532,9228522064,79f55747-9163-4d90-a0c3-32e07665b5b9,Return,Ret Delivered,7228546652,,1,4309103804,OPEN_BOX_PICKUP,I do not need it anymore,DLS,ML1252464745,ML1258854162,254394745,DELIVERED,2023-01-20,,,,
12566,17264,PPMP,LTWDBAPK47910202,47910202,14431596,47910202,Leather World,03-01-2023,05-01-2023,04-01-2023,08-01-2023,2023-01-12,12-01-2023,,1,7234859360,7228537699,4827087955,9228513111,d0b23a54-3a23-4c79-9469-8d4a5fa49576,Return,Ret Delivered,7228537699,,1,4309647659,OPEN_BOX_PICKUP,,DLS,ML1252464635,ML1262109207,254889073,DELIVERED,2023-01-25,,,,
12566,17264,PPMP,LTWDBAPK34555062,34555062,9890071,34555062,Leather World,03-01-2023,05-01-2023,04-01-2023,,,,06-01-2023,,,7228735336,4827204867,9228710748,b4a5be83-a6d2-4989-b558-3f1c6b134124,RTO,Delivered,7228735336,,1,,,,,ML1252464632,,253603439,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDLABA48522312,48522312,14626348,48522312,Leather World,03-01-2023,05-01-2023,04-01-2023,14-01-2023,2023-01-14,23-01-2023,,1,,7228520824,4827077596,9228496236,9255b4c9-fda1-496a-b8be-a2c41e2a0730,Return,Ret Delivered,7228520824,,1,4310100976,CLOSED_BOX_PICKUP,Size is too Large,DLS,1.32E+11,1.32E+11,255666669,DELIVERED,2023-02-02,,,,
12566,17264,PPMP,LTWDDFBG45528599,45528599,13168696,45528599,Leather World,03-01-2023,05-01-2023,04-01-2023,08-01-2023,2023-01-08,13-01-2023,,1,,7228470227,4827046157,9228445639,66873cd8-d4d5-4e55-a450-81cb96033209,Return,Ret Delivered,7228470227,,1,4308851302,CLOSED_BOX_PICKUP,Found a better price outside Myntra,DLS,1.32E+11,1.32E+11,254394745,DELIVERED,2023-01-20,,,,
12566,17264,PPMP,LTWDBAPK34555062,34555062,9890071,34555062,Leather World,03-01-2023,05-01-2023,04-01-2023,,,,05-01-2023,,,7228445165,4827030484,9228420577,f92c26eb-37ae-4643-95cc-f1c19d170d3b,RTO,Delivered,7228445165,,1,,,,,ML1252465390,,253779756,DELIVERED,2023-01-14,,,,
12566,17264,PPMP,LTWDBAPK34555062,34555062,9890071,34555062,Leather World,03-01-2023,05-01-2023,04-01-2023,,,,05-01-2023,,,7228652442,4827158168,9228627854,362ef235-6c0d-415f-b3e0-ad513148eee8,RTO,Delivered,7228652442,,1,,,,,ML1252465500,,254171143,DELIVERED,2023-01-18,,,,
12566,17264,PPMP,LTWDWHOG33893856,33893856,9192443,33893856,Leather World,04-01-2023,06-01-2023,05-01-2023,,,,08-01-2023,,,7229123642,4827425889,9229099057,54973ca5-e382-4ea5-9495-e50a93250c8d,RTO,Delivered,7229123642,,1,,,,,ML1253524135,,253780428,DELIVERED,2023-01-14,,,,
12566,17264,PPMP,LTWDBAPK39193458,39193458,11313508,39193458,Leather World,04-01-2023,06-01-2023,05-01-2023,,,,14-01-2023,,,7229504219,4827660385,9229479636,c2e941ed-01af-424b-8a7c-5e81f6fef92f,RTO,Delivered,9354009186,,1,,,,,7032523112,,255220195,DELIVERED,2023-01-28,,,,
12566,17264,PPMP,LTWDBAPK39193458,39193458,11313508,39193458,Leather World,04-01-2023,06-01-2023,05-01-2023,,,,14-01-2023,,,7229504220,4827660385,9229479637,c2e941ed-01af-424b-8a7c-5e81f6fef92f,RTO,Delivered,9354009186,,1,,,,,7032523112,,255220195,DELIVERED,2023-01-28,,,,
12566,17264,PPMP,LTWDHDBG40198590,40198590,11554206,40198590,Leather World,04-01-2023,06-01-2023,05-01-2023,,,,08-01-2023,,,7229059572,4827387056,9229034987,d46bf8ea-f512-4bf8-9859-c06c42fa6dd4,RTO,Delivered,7229059572,,1,,,,,1.32E+11,,254395327,DELIVERED,2023-01-20,,,,
12566,17264,PPMP,LTWDHDBG40198590,40198590,11554206,40198590,Leather World,04-01-2023,06-01-2023,05-01-2023,,,,08-01-2023,,,7229602862,4827720660,9229578281,b6abfc8b-6f98-4863-afa7-8a59160a98ae,RTO,Delivered,7229602862,,1,,,,,1.32E+11,,254394745,DELIVERED,2023-01-20,,,,
12566,17264,PPMP,FLFSBAPK46241254,46241254,13560530,46241254,Fly Fashion,04-01-2023,06-01-2023,05-01-2023,,,,08-01-2023,,,7229094924,4827408547,9229070339,e5c45065-a8f6-41bf-ad04-8d87dea67733,RTO,Delivered,7229094924,,1,,,,,ML1253524451,,254527526,DELIVERED,2023-01-21,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,04-01-2023,06-01-2023,05-01-2023,09-01-2023,2023-01-09,11-01-2023,,1,,7229678258,4827763491,9229653677,2962a1c4-87fc-4a3e-ad44-63fe470c98fa,Return,Ret Delivered,7229678258,,1,4308987144,OPEN_BOX_PICKUP,Product looked old,DLS,ML1253524864,ML1258435660,255666954,DELIVERED,2023-02-02,,,,
12566,17264,PPMP,FLFSHDBG47202549,47202549,14070754,47202549,Fly Fashion,04-01-2023,05-01-2023,04-01-2023,06-01-2023,2023-01-06,07-01-2023,,1,,7228789623,4827234234,9228765036,cb7bca98-f286-4770-83c9-9efbc0e11400,Return,Ret Delivered,7228789623,,1,4308443355,CLOSED_BOX_PICKUP,Product image was better than the actual product,DLS,ML1252464106,ML1255255211,253615875,DELIVERED,2023-01-12,,,,
12566,17264,PPMP,LTWDWHOG34388288,34388288,9716261,34388288,Leather World,04-01-2023,06-01-2023,05-01-2023,08-01-2023,2023-01-09,10-01-2023,,1,,7229119539,4827423459,9229094953,7fa198db-dfc4-4b14-915c-e10d62281578,Return,Ret Delivered,7229119539,,1,4309012569,OPEN_BOX_PICKUP,Product looked old,DLS,ML1253524449,ML1258568132,254169315,DELIVERED,2023-01-18,,,,
12566,17264,PPMP,LTWDWHOG39274144,39274144,11333914,39274144,Leather World,04-01-2023,05-01-2023,04-01-2023,06-01-2023,2023-01-09,10-01-2023,,1,,7228972642,4827334590,9228948057,5dd730b9-59d8-4406-95f2-10f16104608d,Return,Ret Delivered,7228972642,,1,4309100869,OPEN_BOX_PICKUP,Product image was better than the actual product,DLS,ML1252465281,ML1258847377,253864770,DELIVERED,2023-01-16,,,,
12566,17264,PPMP,LTWDWHOG45412705,45412705,13105364,45412705,Leather World,04-01-2023,06-01-2023,05-01-2023,07-01-2023,2023-01-07,08-01-2023,,1,,7228968496,4827332195,9228943911,3ebf9384-f846-48d9-8a4c-ba5783024413,Return,Ret Delivered,7228968496,,1,4308649105,OPEN_BOX_PICKUP,Received a poor quality product,DLS,ML1253524331,ML1256414375,253779756,DELIVERED,2023-01-14,,,,
12566,17264,PPMP,LTWDWHOG34388288,34388288,9716261,34388288,Leather World,04-01-2023,06-01-2023,05-01-2023,09-01-2023,2023-01-10,10-01-2023,,1,7235409539,7229514220,4827666504,9229489637,ef3b18f2-09f8-4212-887f-ee159a8994c6,Return,Ret Delivered,7229514220,,1,4309160171,OPEN_BOX_PICKUP,,DLS,MYNP0043429316,MYNR0023954280,254526852,DELIVERED,2023-01-21,,,,
12566,17264,PPMP,LTWDDFBG38612044,38612044,11176596,38612044,Leather World,04-01-2023,06-01-2023,05-01-2023,,,,09-01-2023,,,7229670779,4827759382,9229646198,f2d14ed3-909b-4b59-b9b9-d35e1e5cda8d,RTO,Delivered,7229670779,,1,,,,,1.32E+11,,254169315,DELIVERED,2023-01-18,,,,
12566,17264,PPMP,LTWDHDBG40212782,40212782,11557748,40212782,Leather World,04-01-2023,05-01-2023,04-01-2023,06-01-2023,2023-01-06,07-01-2023,,1,,7228917565,4827301997,9228892980,41437f97-44da-4a7a-9d8e-97cfbecf6789,Return,Ret Delivered,7228917565,,1,4308453292,OPEN_BOX_PICKUP,Product image was better than the actual product,DLS,ML1252464316,ML1255298987,253779756,DELIVERED,2023-01-14,,,,
12566,17264,PPMP,LTWDHDBG42389402,42389402,12164776,42389402,Leather World,04-01-2023,06-01-2023,05-01-2023,,,,13-01-2023,,,7229658542,4827752479,9229633961,7926553d-8a7e-4e41-ac54-8483564188ed,RTO,Delivered,7229658542,,1,,,,,MYNP0043429317,,255219872,DELIVERED,2023-01-28,,,,
12566,17264,PPMP,LTWDDFBG38612044,38612044,11176596,38612044,Leather World,04-01-2023,05-01-2023,04-01-2023,,,,09-01-2023,,,7228901895,4827292885,9228877309,763092d5-ec7c-4fc7-91e1-227b1da1fe91,RTO,Delivered,7228901895,,1,,,,,1.32E+11,,254169315,DELIVERED,2023-01-18,,,,
12566,17264,PPMP,LTWDLABA48522312,48522312,14626348,48522312,Leather World,04-01-2023,06-01-2023,05-01-2023,08-01-2023,2023-01-09,15-01-2023,,1,,7229510563,4827664255,9229485980,4cab6890-e32f-4177-8d9b-93184269e27f,Return,Ret Delivered,7229510563,,1,4309085368,CLOSED_BOX_PICKUP,It did not look good on me,DLS,1.32E+11,1.32E+11,254395327,DELIVERED,2023-01-20,,,,
12566,17264,PPMP,LTWDWHOG39274144,39274144,11333914,39274144,Leather World,04-01-2023,06-01-2023,05-01-2023,,,,10-01-2023,,,7229016926,4827361304,9228992341,2128a0f9-ebbe-4883-a6f6-52cfecbe471e,RTO,Delivered,7229016926,,1,,,,,ML1253524754,,254169617,DELIVERED,2023-01-18,,,,
