amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,url,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,fulfilled-by,is-iba 
403-5406282-1975501,,2023-06-08T09:20:10+00:00,2023-06-08T13:20:38+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Brown),LGDB16174098,B098B9T4QP,,0,,,,,,,,,,SONIPAT,HARYANA,131103,IN,,FALSE,,,Easy Ship,FALSE
404-9440212-5336334,,2023-06-08T08:52:28+00:00,2023-06-13T15:00:03+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women(BROWN),4 brown plain,B0C6MPXVQZ,Shipped,1,INR,399,42.75,,,,,,,KOLKATA,WEST BENGAL,700039,IN,,FALSE,,,Easy Ship,FALSE
404-5614475-2405929,,2023-06-08T05:19:43+00:00,2023-06-10T16:42:58+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.76,,,,,,,MUMBAI,MAHARASHTRA,400097,IN,,FALSE,,,Easy Ship,FALSE
403-4626834-5377904,,2023-06-08T05:16:03+00:00,2023-06-19T12:24:39+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Organizer Case in 4 Slots of Watches for Men and Women(BLACK),4 plain black,B0C6MQZVSB,Shipped,1,INR,399,42.75,,,,,,,NUZVID,ANDHRA PRADESH,521201,IN,,FALSE,,,Easy Ship,FALSE
403-7933104-5465928,,2023-06-08T03:53:01+00:00,2023-06-14T11:27:53+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Plain),LGWC20216097,B08M3ZR6ZC,Shipped,1,INR,399,60.86,,,,,,,BHIWANDI,MAHARASHTRA,421308,IN,,FALSE,,,Easy Ship,FALSE
404-8311847-9613119,,2023-06-08T03:14:43+00:00,2023-06-10T05:50:09+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,Shipped,1,INR,449,48.1,,,,,,,Mumbai,Maharashtra,400053,IN,,FALSE,,,Easy Ship,FALSE
407-1283017-1841146,,2023-06-07T18:31:19+00:00,2023-06-10T06:27:46+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Black),FLYBP20213016,B08NTG4GFM,Shipped,1,INR,499,53.46,,,,,,,MUMBAI,MAHARASHTRA,400072,IN,,FALSE,,,Easy Ship,FALSE
405-1051602-0688319,,2023-06-07T17:15:40+00:00,2023-06-12T14:46:53+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Blue),LGWC20216104,B08M8T49D1,Shipped,1,INR,799,81.33,,,,,35.67,,INDORE,MADHYA PRADESH,452016,IN,VPC-44571-86226132 Coupon,FALSE,,,Easy Ship,FALSE
403-0538343-8061100,,2023-06-07T16:50:01+00:00,2023-06-14T07:49:59+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Brown),LGDB16174098,B098B9T4QP,Shipped,1,INR,539,57.75,,,,,,,ASANSOL,WEST BENGAL,713325,IN,,FALSE,,,Easy Ship,FALSE
404-0551109-2476353,,2023-06-07T16:23:27+00:00,2023-06-12T07:19:45+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Brown),LGWC20216092,B08M9L4757,Shipped,1,INR,779,79.29,,,,,34.78,,HYDERABAD,TELANGANA,500048,IN,VPC-44571-86226132 Coupon,FALSE,,,Easy Ship,FALSE
171-6689812-1886713,,2023-06-07T14:09:05+00:00,2023-06-13T13:04:16+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Brown),LGDB16174098,B098B9T4QP,Shipped,1,INR,539,57.75,,,,,,,AMBALA,HARYANA,133001,IN,,FALSE,,,Easy Ship,FALSE
408-2721588-7851551,,2023-06-07T12:03:50+00:00,2023-06-11T09:29:49+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Blue),LGWC20216104,B08M8T49D1,Shipped,1,INR,799,85.61,,,,,,,Hyderabad,TELANGANA,500084,IN,,FALSE,,,Easy Ship,FALSE
403-9639953-4495525,,2023-06-07T11:56:45+00:00,2023-06-11T12:30:21+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.75,,,,,,,GURUGRAM,HARYANA,122017,IN,,FALSE,,,Easy Ship,FALSE
408-1378037-0775562,,2023-06-07T09:34:56+00:00,2023-06-07T10:12:22+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,,0,INR,579.46,66.06,,,,,28.97,,NAVI MUMBAI,MAHARASHTRA,410210,IN,,FALSE,,,Easy Ship,FALSE
406-8929049-9991530,,2023-06-07T09:17:53+00:00,2023-06-12T08:19:54+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,Shipped,1,INR,449,48.11,,,,,,,KANPUR,UTTAR PRADESH,208016,IN,,FALSE,,,Easy Ship,FALSE
406-3059941-8793961,,2023-06-07T08:02:02+00:00,2023-06-11T10:56:47+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Plain),LGWC20216097,B08M3ZR6ZC,Shipped,1,INR,399,60.86,,,,,,,NEW DELHI,DELHI,110059,IN,,FALSE,,,Easy Ship,FALSE
407-2749705-6011500,,2023-06-07T07:35:49+00:00,2023-06-12T08:47:16+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 8 Slots Watch Box Case Leatherette Storage Organizer Men Women (Blue),LGWC20216104,B08M8T49D1,Shipped,1,INR,799,81.33,,,,,35.67,,NEW DELHI,DELHI,110055,IN,VPC-44571-86226132 Coupon,FALSE,,,Easy Ship,FALSE
404-6952322-8909920,,2023-06-07T07:20:30+00:00,2023-06-11T08:01:27+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,NEW DELHI,DELHI,110027,IN,,FALSE,,,Easy Ship,FALSE
404-7640533-9455529,,2023-06-07T07:15:35+00:00,2023-06-07T11:18:34+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,,0,,,,,,,,,,NEW DELHI,DELHI,110027,IN,,FALSE,,,Easy Ship,FALSE
405-1724515-0387524,,2023-06-07T05:10:07+00:00,2023-06-10T05:50:29+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,PUNE,MAHARASHTRA,411021,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
407-2803568-0729121,,2023-06-07T02:03:57+00:00,2023-06-13T06:41:10+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Polyester Water-Resistant Light-Weight Convertible Adventure Rucksack Trekking & Duffel Cabin Bag with Shoe Compartment,LGHK20201103,B083ZZL6FF,Shipped,1,INR,799,85.61,,,,,,,GUDLURU,ANDHRA PRADESH,523281,IN,,FALSE,,,Easy Ship,FALSE
407-8388714-2095554,,2023-06-06T19:36:01+00:00,2023-06-11T13:25:17+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,599,64.18,,,,,,,DELHI,DELHI,110034,IN,,TRUE,,Business Price,Easy Ship,FALSE
408-9540534-0277916,,2023-06-06T18:01:20+00:00,2023-06-11T22:18:49+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,GURUGRAM,HARYANA,122003,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
402-7352988-5242758,,2023-06-06T17:44:40+00:00,2023-06-12T09:17:31+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,SHAHJAHANPUR,UTTAR PRADESH,242001,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
405-1935418-8088359,,2023-06-06T17:00:56+00:00,2023-06-11T05:54:32+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,CHENNAI,TAMIL NADU,600130,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
171-2598650-4578755,,2023-06-06T14:28:55+00:00,2023-06-10T13:18:17+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Plain),LGWC20216097,B08M3ZR6ZC,Shipped,1,INR,399,60.86,,,,,,,MEERUT,UTTAR PRADESH,250001,IN,,FALSE,,,Easy Ship,FALSE
406-8845670-0557965,,2023-06-06T12:55:31+00:00,2023-06-14T05:50:00+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women with Transparent Display(BLACK),4 window black,B0C6MP8ZNS,Shipped,1,INR,449,68.49,,,,,,,Guwahati,ASSAM,781014,IN,,FALSE,,,Easy Ship,FALSE
402-6507679-7689167,,2023-06-06T12:48:08+00:00,2023-06-11T09:23:37+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.75,,,,,,,ERATTUPETTA,KERALA,686121,IN,,FALSE,,,Easy Ship,FALSE
403-1807101-3755502,,2023-06-06T12:32:32+00:00,2023-06-10T07:18:39+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,NEW DELHI,DELHI,110034,IN,,FALSE,,,Easy Ship,FALSE
405-8153579-1797143,,2023-06-06T12:12:39+00:00,2023-06-06T13:05:55+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Black),FLYBP20213016,B08NTG4GFM,,0,INR,445.54,53.46,,,,,,,MULAMTHURUTHY,KERALA,682314,IN,,FALSE,,,Easy Ship,FALSE
402-6563351-4618728,,2023-06-06T11:56:01+00:00,2023-06-11T11:27:36+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Vegan Leather Shoulder Bags Small Cross Body Messenger Bag Small Water Resistant Satchel for Men and Women Black,LEATHERGIFTSSB18193021,B07S34V42F,Shipped,1,INR,634,67.93,,,,,,,MAYILADUTHURAI,TAMIL NADU,609001,IN,,FALSE,,,Easy Ship,FALSE
403-0379503-2195564,,2023-06-06T09:36:59+00:00,2023-06-10T09:42:20+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watches for Men and Women(BROWN),4 brown plain,B0C6MPXVQZ,Shipped,1,INR,395.01,42.32,,,,,,,GREATER NOIDA,UTTAR PRADESH,201306,IN,,TRUE,,Business Price,Easy Ship,FALSE
406-5873809-8149159,,2023-06-06T08:35:47+00:00,2023-06-06T13:43:18+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Dark Grey),FLYBP20213014,B08NPW3ZPR,,0,,,,,,,,,,HNAHTHIAL,MIZORAM,796571,IN,,FALSE,,,Easy Ship,FALSE
405-6004824-6094729,,2023-06-06T07:58:56+00:00,2023-06-12T06:07:17+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Grey),FLYBP20213011,B08NPN2XVK,Shipped,1,INR,499,53.46,,,,,,,HYDERABAD,TELANGANA,500035,IN,,FALSE,,,Easy Ship,FALSE
171-4969186-7540339,,2023-06-06T06:27:36+00:00,2023-06-11T05:06:36+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather Travel Duffle Bag for Men Women Luggage Sports Gym (Tan),LEATHERGIFTSDB16174099,B09RGYN4QD,Shipped,1,INR,449,48.11,,,,,,,ALIGARH,UTTAR PRADESH,202001,IN,,FALSE,,,Easy Ship,FALSE
404-3587131-3462701,,2023-06-05T17:29:23+00:00,2023-06-09T12:30:08+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,KOTHAMANGALAM,KERALA,686691,IN,,FALSE,,,Easy Ship,FALSE
408-6691800-5527519,,2023-06-05T17:27:37+00:00,2023-06-09T09:25:58+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,CHENNAI,TAMIL NADU,600116,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
404-9631686-8397901,,2023-06-05T16:31:58+00:00,2023-06-16T10:39:35+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,NEW DELHI,DELHI,110059,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
404-9466982-9745109,,2023-06-05T16:10:28+00:00,2023-06-09T13:02:11+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Nylon Casual Shoulder Crossbody Office Laptop Messenger Bag (Black),FLYOB202110,B09BFG5XBF,Shipped,1,INR,899,96.32,,,,,,,Noida,UTTAR PRADESH,201305,IN,,FALSE,,,Easy Ship,FALSE
408-8368641-0174714,,2023-06-05T16:09:17+00:00,2023-06-05T20:13:03+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women,FLYWC16176113,B0C1NZ44W8,,0,,,,,,,,,,Erode,Tamilnadu,638004,IN,,FALSE,,,Easy Ship,FALSE
406-5009196-6736328,,2023-06-05T15:44:50+00:00,2023-06-05T20:48:29+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Dark Grey),FLYBP20213014,B08NPW3ZPR,,0,,,,,,,,,,HNAHTHIAL,MIZORAM,796571,IN,,FALSE,,,Easy Ship,FALSE
406-0115008-0411529,,2023-06-05T15:39:05+00:00,2023-06-05T20:20:29+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Dark Grey),FLYBP20213014,B08NPW3ZPR,,0,,,,,,,,,,HNAHTHIAL,MIZORAM,796571,IN,,FALSE,,,Easy Ship,FALSE
406-1452657-4655547,,2023-06-05T15:34:16+00:00,2023-06-11T04:48:30+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Rich PU Leather 6 Slots Watch Box,LGWC19206113,B07QPDTTSP,Shipped,1,INR,599,86.8,,,,,25.38,,VISAKHAPATNAM,ANDHRA PRADESH,530046,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
405-8160819-9297136,,2023-06-05T15:03:25+00:00,2023-06-10T14:14:14+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Window),LGWC20216077,B08M3RGWYD,Shipped,3,INR,1347,144.33,,,,,,,COIMBATORE,TAMIL NADU,641041,IN,,FALSE,,,Easy Ship,FALSE
406-5857776-4292368,,2023-06-05T13:09:49+00:00,2023-06-09T05:09:10+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Duffle Travel Luggage Bag 22 cm Nylon Large Weekender Bag with Detachable Shoulder Strap for Men & Women (Blue),LGDB19174096,B0C1778TJ7,Shipped,1,INR,999,152.38,,,,,,,PIMPRI CHINCHWAD,MAHARASHTRA,411033,IN,,TRUE,15506505-1,,Easy Ship,FALSE
407-0058004-1775523,,2023-06-05T10:55:57+00:00,2023-06-09T09:22:07+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Organizer Case in 4 Slots of Watches for Men and Women(BLACK),4 plain black,B0C6MQZVSB,Shipped,1,INR,399,42.75,,,,,,,NOIDA,UTTAR PRADESH,201301,IN,,FALSE,,,Easy Ship,FALSE
403-7689216-5893154,,2023-06-05T10:23:32+00:00,2023-06-13T10:53:02+00:00,Shipped - Returned to Seller,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Dark Grey),FLYBP20213014,B08NPW3ZPR,Shipped,1,INR,484,49.27,,,,,21.61,,VALPOI,GOA,403506,IN,VPC-44571-85711036 Coupon,FALSE,,,Easy Ship,FALSE
403-4411077-6073160,,2023-06-05T09:56:08+00:00,2023-06-09T05:28:17+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,Shipped,1,INR,599,64.18,,,,,,,CHENNAI,TAMIL NADU,600095,IN,,FALSE,,,Easy Ship,FALSE
403-7101663-0117901,,2023-06-05T09:47:35+00:00,2023-06-05T13:54:43+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,,0,,,,,,,,,,CHENNAI,TAMIL NADU,600095,IN,,FALSE,,,Easy Ship,FALSE
403-3791501-9703503,,2023-06-05T09:23:16+00:00,2023-06-09T08:25:01+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women,LG6077,B07QKC3VWF,Shipped,1,INR,437,66.66,,,,,,,MATHURA,UTTAR PRADESH,281001,IN,,FALSE,,,Easy Ship,FALSE
402-9411588-9517123,,2023-06-05T09:10:00+00:00,2023-06-09T07:15:54+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,584,62.57,,,,,,,Secunderabad,TELANGANA,500010,IN,,FALSE,,,Easy Ship,FALSE
171-4927300-6560355,,2023-06-05T07:30:42+00:00,2023-06-07T07:58:29+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World PU Leather 4 Slot Watch Box Organizer Case Storage Box Watches Men Women (Beige- Plain),LGWC20216097,B08M3ZR6ZC,Shipped,1,INR,399,60.86,,,,,,,THANE,MAHARASHTRA,401107,IN,,FALSE,,,Easy Ship,FALSE
405-5555225-2483546,,2023-06-05T07:15:13+00:00,2023-06-09T05:59:25+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,CHENNAI,TAMIL NADU,600040,IN,,FALSE,,,Easy Ship,FALSE
408-3252447-2856311,,2023-06-05T07:13:24+00:00,2023-06-05T11:39:41+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Unisex Water-Resistant Stylish Casual Office College Travel Sling One Side Shoulder Bag (Grey),FLYBP20213011,B08NPN2XVK,,0,,,,,,,,,,SURAT,GUJARAT,394210,IN,,FALSE,,,Easy Ship,FALSE
408-5458746-8474744,,2023-06-05T06:29:21+00:00,2023-06-11T06:24:16+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.75,,,,,,,Kolkata,West Bengal,700057,IN,,FALSE,,,Easy Ship,FALSE
406-4544743-2199568,,2023-06-05T05:01:12+00:00,2023-06-08T09:14:45+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,PUNE,MAHARASHTRA,411013,IN,,FALSE,,,Easy Ship,FALSE
408-9526419-3372345,,2023-06-05T04:05:04+00:00,2023-06-10T11:29:56+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,69.54,,,,,,,NEEMUCH,MADHYA PRADESH,458441,IN,,FALSE,,,Easy Ship,FALSE
404-7810428-0622709,,2023-06-05T03:39:48+00:00,2023-06-09T11:05:23+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather World 6 Slots Watch Box Storage Jewelry Organizer Case for Men Women Vegan Leather Blue,LWWC20216094,B0779BZV2M,Shipped,1,INR,584,62.57,,,,,,,JAMNAGAR,GUJARAT,361006,IN,,FALSE,,,Easy Ship,FALSE
407-6445058-4486756,,2023-06-05T03:24:29+00:00,2023-06-10T09:29:22+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 6 Slots of Watches for Men and Women with Transparent Display Blue,UA-862R-7HFS,B0C53SHJHD,Shipped,1,INR,599,60.97,,,,,26.74,,VISAKHAPATNAM,ANDHRA PRADESH,530012,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
407-4703737-6140312,,2023-06-04T18:44:16+00:00,2023-06-10T07:45:19+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Gym Leather Bag for Men Women Boys Girls Travel Duffle Shoulder Bag (Tan),LGDB16174099,B098BCJY1T,Shipped,1,INR,539,54.86,,,,,24.06,,DEHRADUN,UTTARAKHAND,248007,IN,VPC-44571-85711036 Coupon,FALSE,,,Easy Ship,FALSE
404-9503082-7818740,,2023-06-04T18:26:05+00:00,2023-06-09T13:08:10+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,Shipped,1,INR,649,66.06,,,,,28.97,,GHAZIABAD,UTTAR PRADESH,201009,IN,VPC-44571-86228009 Coupon,FALSE,,,Easy Ship,FALSE
404-7873805-9671548,,2023-06-04T17:32:41+00:00,2023-06-10T10:49:41+00:00,Shipped - Delivered to Buyer,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Fly Fashion Watch Box Holder Organizer Case in 4 Slots of Watche Case for Men and Women(TAN),4 PLAIN TAN,B0C6MPYKL1,Shipped,1,INR,399,42.75,,,,,,,THANJAVUR,TAMIL NADU,613001,IN,,FALSE,,,Easy Ship,FALSE
407-1674935-3215530,,2023-06-04T17:31:21+00:00,2023-06-05T17:10:22+00:00,Cancelled,Merchant,Amazon.in,WebsiteOrderChannel,,Standard,Leather Gifts Leatherette 6 Slots Watch Box Case Organizer Storage Men Women Holder (Black),LGWC20216140,B08M3SCS77,,0,INR,579.46,69.54,,,,,,,BHUBANESWAR,ODISHA,751030,IN,,FALSE,,,Easy Ship,FALSE
